2	white	0	the coming race war
2	white	0	a powerful Chinese man
2	white	0	violating the rules of war
2	white	0	leaving nothing sacred
2	white	0	Eskimo settlements
2	white	0	your only white friend
2	white	0	evading capture
2	white	0	taking the secret to your grave
2	white	0	a hardened native warrior
2	white	0	unbridled fury
2	white	0	the last great American
2	white	0	attacking everything in your path
2	white	0	a real sonuvabitch
2	white	0	struggling with a police officer
2	white	0	a sexually aggressive woman
2	white	0	fighting one-on-one
2	white	0	an all-female gang called the Lizzies
2	white	0	a mutilated torso
2	white	0	a deluge of vomit
2	white	0	an all-black cast
2	white	0	being difficult on the set
2	white	0	a veiny extension
2	white	0	vandalism
2	white	0	a serious scuffle
2	white	0	impressing the most neutral observers
2	white	0	stylized male violence
2	white	0	a ghastly folly
2	white	0	a fresh banana
2	white	0	your signature manoeuvre
2	white	0	lying on the floor, cheering
2	white	0	a bloody leotard
2	white	0	a computer leopard
2	white	0	a strangler
2	white	0	hooking yourself up to a machine you know nothing about
2	white	0	a leopard
2	white	0	a cow with haunting moos
2	white	0	rumble mode
2	white	0	a crooked cop
2	white	0	going solo
2	white	0	Satan's mother
2	white	0	skirting around the edges
2	white	0	wearing the bones of the dead
2	white	0	folding inward
2	white	0	a hop in one's step
2	white	0	a backseat
2	white	0	a real jerk-off
2	white	0	losing on purpose
2	white	0	manliness
2	white	0	Woman 2.0
2	white	0	retribution
2	white	0	a humiliated animal
2	white	0	pomp
2	white	0	a deep cut
2	white	0	anger and shock
2	white	0	valid reasons
2	white	0	well-organized orphans
2	white	0	a big alert
2	white	0	the seedy underbelly
2	white	0	many people
2	white	0	election year politics
2	white	0	a result of high energy prices
2	white	0	almost everyone
2	white	0	this sentence
2	white	0	someone
2	white	0	my picture
2	white	0	my innards
2	white	0	a long visit
2	white	0	a quick one
2	white	0	concerning news
2	white	0	a perfect vacuum
2	white	0	setbacks
2	white	0	circumstance
2	white	0	things taken separately
2	white	0	a willful misdeed
2	white	0	just the thing
2	white	0	nothing good
2	white	0	a difficult Canadian
2	white	0	a slip of the tongue
2	white	0	just gettin' goin'
2	white	0	oneself
2	white	0	a busy bee
2	white	0	motor control
2	white	0	something worth mentioning
2	white	0	a listless wasp
2	white	0	physical fatigue
2	white	0	attention
2	white	0	an eyebrow
2	white	0	muscles
2	white	0	a paper-white mask of evil
2	white	0	Michael Jackson and his boa constrictor
2	white	0	Axl Rose and his big teeth
2	white	0	body parts of celebrities
2	white	0	a useful tip
2	white	0	a kiss on the lips
2	white	0	a lap
2	white	0	torture porn
2	white	0	a silly goose
2	white	0	morbid thoughts
2	white	0	a hot-button issue
22	white	0	steady pumping
22	white	0	undulating rhythmically
22	white	0	ceaseless chanting
373	white	0	the most intimate details of your life
373	white	0	rhythmic pounding
373	white	0	inviting the cops
373	white	0	the year of the cat
373	white	0	befuddlin' mah dumb cracka mind
373	white	0	35-year-old high school students
373	white	0	sharp claws
373	white	0	a van down by the river
373	white	0	one night in Bangkok
373	white	0	a planet where apes evolved from men
373	white	0	slappy little T-Rex arms
373	white	0	the rusted chassis of a '68 Impala
373	white	0	slash and burn shaving
373	white	0	a finely sculpted buttock
373	white	0	chocolate chip juice
373	white	0	hula hoops
373	white	0	a madhouse! A madhouse!
373	white	0	MY SKULL!
373	white	0	my Judo bikini
373	white	0	breastfeeding
373	white	0	a battalion of ruthless, killer cyborgs
373	white	0	Vietnam War 2
373	white	0	the ultimate test of cerebral fitness
373	white	0	a hearty 8-pound pork roast
373	white	0	the battle between good and evil
373	white	0	a giant puppet invasion
373	white	0	Buns of Steel videos
373	white	0	an electron sex party
373	white	0	a respected neurosurgeon
373	white	0	a three room Japanese apartment
373	white	0	a choreographed dance
2	white	0	a fiend
2	white	0	a lonely grave
2	white	0	a well-oiled machine
2	white	0	nothing much
2	white	0	a flagrant misuse of the English language
2	white	0	Her Majesty, the Queen
2	white	0	a conflict of interest
2	white	0	a merry mishap
2	white	0	a Russian bride
2	white	0	a horse's mouth
2	white	0	a secret room
2	white	0	a burn victim
2	white	0	new rules from on high
2	white	0	a bad landing
2	white	0	a watchful guard
2	white	0	just a coincidence
2	white	0	my immortal soul
2	white	0	filthy underpants
2	white	0	thick fingers
2	white	0	fingertips
2	white	0	some mysterious jelly
2	white	0	a cheesy substance
2	white	0	adopting a Romanian baby
2	white	0	a protruding vein
2	white	0	a collar around my neck
2	white	0	sloppy seconds
2	white	0	a cure for what ails ya
2	white	0	a dead clown on the stairs
2	white	0	the only thing left
2	white	0	a festively decorated corpse
2	white	0	spinning like a bitch
2	white	0	a super-tiny butt hole
2	white	0	mashed vole
2	white	0	sinister plans
2	white	0	you sick fucks
2	white	0	shame
2	white	0	such grace
2	white	0	the president's daughter
2	white	0	the shittier one
2	white	0	a tuba full of mayonnaise
2	white	0	a violent episode
2	white	0	a basket of kittens
2	white	0	a bear in a trashcan
2	white	0	the last man in the room
2	white	0	the best of us
2	white	0	the little lies we tell
2	white	0	the wool over my eyes
2	white	0	the last thing I wore
2	white	0	the last thing I said
2	white	0	what I should have said
2	white	0	what we asked for
2	white	0	our desire
2	white	0	a do-gooder
2	white	0	this very night
2	white	0	this very house
2	white	0	that bitch
2	white	0	that jackass
2	white	0	a cat in a paper bag
2	white	0	a sign of the times
2	white	0	a molecule
2	white	0	the atom
2	white	0	a sexual encounter
2	white	0	a close call
2	white	0	a salty sailor
2	white	0	a coked up hooker
2	white	0	a male prostitute
2	white	0	the white man
2	white	0	that thing only Asians know about
2	white	0	a broken man
2	white	0	a crime of passion
2	white	0	racist bullshit
2	white	0	shenanigans
2	white	0	undercooked meat
2	white	0	bloody hell
2	white	0	all the beer
2	white	0	baseless hatred
2	white	0	scoring
2	white	0	dos and don'ts
2	white	0	a polite way to say no
2	white	0	a wank
2	white	0	a beehive
2	white	0	tangled memories
2	white	0	Schizo Batman
2	white	0	just a little something to cap off the night
2	white	0	the latest thing outta Kansas
2	white	0	a liberal application
2	white	0	something we assumed to be true
2	white	0	blocking the exit
2	white	0	the female form
2	white	0	a yappy little dog
2	white	0	a fruitless task
2	white	0	a shiftless ne'er-do-well
2	white	0	my birthday
2	white	0	sock puppets
2	white	0	workplace chatter
2	white	0	vile doings
2	white	0	a box for your poop
2	white	0	revealing just enough to garner interest
2	white	0	a winning blow
2	white	0	a sack
2	white	0	military-themed porn
2	white	0	a loaded gun
2	white	0	a burst of energy
2	white	0	a new attitude
2	white	0	a heron
2	white	0	a blood-soaked maiden
2	white	0	Princess Perfect
2	white	0	a skin tag
2	white	0	an unexpected finger
2	white	0	snot between the piano keys
2	white	0	a light dusting of pubes
2	white	0	a 1 cm square patch of skin
2	white	0	a determined shark
2	white	0	a foul odor
2	white	0	my musk
2	white	0	success
2	white	0	solutions
2	white	0	a savvy entrepreneur
2	white	0	an ant in my beard
2	white	0	a Turkish wedding
2	white	0	aged beef
2	white	0	nutters running around with chainsaws
2	white	0	steers and queers
2	white	0	a leaf blower
2	white	0	hot babes
2	white	0	a sex-addicted panda
2	white	0	an inattentive mother
2	white	0	a Hot Pocket®
2	white	0	the latest fad
2	white	0	the '80s
2	white	0	a crotchety old hermit
2	white	0	my latest perversion
2	white	0	the heart
2	white	0	eating feathers
2	white	0	a long-buried secret
2	white	0	sabotage
2	white	0	a girl gone sour
2	white	0	grape flavor
2	white	0	a touch
2	white	0	dudes
2	white	0	a very old jellybean
2	white	0	a quiet threat
2	white	0	that ass
2	white	0	spicy saliva
2	white	0	legs
2	white	0	long, spindly legs
2	white	0	a drop of blood
2	white	0	damage
2	white	0	a sociopath
2	white	0	killers
2	white	0	effective limits
2	white	0	a line
2	white	0	the ends
2	white	0	curious bisexuals
2	white	0	a property of myself
2	white	0	a vast understatement
2	white	0	no more joy
2	white	0	iodine
2	white	0	a remedy
2	white	0	a good thing for the heart
2	white	0	meaty valves
2	white	0	strength
2	white	0	cannibals
2	white	0	wings
2	white	0	high heels
2	white	0	a fancy dinner
2	white	0	a greased slope
2	white	0	spices
2	white	0	runny soup
2	white	0	a soap bubble
2	white	0	a bang-up job
2	white	0	a trap
2	white	0	thunderous applause
2	white	0	a squeaky-clean bottom
2	white	0	throwing up in an autistic woman's lap
2	white	0	mopping it up with your underpants
2	white	0	relaxing and letting it roll down your leg
2	white	0	shavings
2	white	0	leavings
2	white	0	leaving a man behind
2	white	0	wishing your girlfriend would get kidnapped
2	white	0	finding out my first husband was still alive
2	white	0	an icky bug
2	white	0	catching one in the bum
2	white	0	a sleepy kitty
2	white	0	a breach of confidence
2	white	0	a puffed up chest
2	white	0	distended tubes
2	white	0	just shoveling it in
2	white	0	breaking a promise
2	white	0	a promise
2	white	0	taking a lonesome road
2	white	0	mixed feelings
2	white	0	a great review
2	white	0	a thorough examination
2	white	0	a shock
2	white	0	juicing up
2	white	0	a flood of emotions
2	white	0	feeling manful
2	white	0	you kids
2	white	0	kids these days
2	white	0	a bad chicken
2	white	0	sentimentality
2	white	0	floaters
2	white	0	my point of view
2	white	0	udders
2	white	0	an evening to remember
2	white	0	wet ketchup packets
2	white	0	an exit wound
2	white	0	my alter ego
2	white	0	an alligator in the dark
2	white	0	a silent, anonymous encounter
2	white	0	a chip off the ol' block
2	white	0	keeping the pressure on
2	white	0	my return
2	white	0	these
2	white	0	this
2	white	0	a little of this, a little of that
2	white	0	a backup plan
2	white	0	an irritated throat
2	white	0	twiddly fingers
2	white	0	the mastermind
2	white	0	the mud pits
2	white	0	a vacant stare
2	white	0	a mindless animal response
22	white	0	Grandma's ghost
2	white	0	the basement
2	white	0	a deathbed
2	white	0	a bead
2	white	0	a javelin
2	white	0	a planet
2	white	0	a hose
2	white	0	a bucket
2	white	0	a curve
2	white	0	a crack
2	white	0	a dust bunny
2	white	0	a forgotten relic
2	white	0	my salvation
2	white	0	a thought
2	white	0	a human
2	white	0	an accident
2	white	0	a disgrace
2	white	0	a bend
2	white	0	a makeshift defensive structure
2	white	0	an improvised explosive device
2	white	0	an other leopard
2	white	0	a motorist
2	white	0	nine guys you fucked
2	white	0	an emaciated bovine
2	white	0	a Christmas tree
2	white	0	a guy
2	white	0	a provocation
2	white	0	the final hour
2	white	0	the inside
2	white	0	a belt
2	white	0	an exercise machine
2	white	0	inhabitants
2	white	0	a French knight
2	white	0	numerous guises
2	white	0	a war canoe
2	white	0	a battle
2	white	0	a hungry Eskimo
2	white	0	funds
2	white	0	embers
2	white	0	greedy land barons
2	white	0	vintage trappings
2	white	0	every step of the way
2	white	0	an asset
2	white	0	a liability
2	white	0	something fluttering
2	white	0	a falling tree
2	white	0	a falling piano
2	white	0	royal authority
2	white	0	vital developments
2	white	0	50 years
2	white	0	domestic strife
2	white	0	inactivity and poor health
2	white	0	significant achievements
2	white	0	the birth of a male heir
2	white	0	a demand from the king
2	white	0	negotiating peace
2	white	0	diplomatic support
2	white	0	a small number of trusted men
2	white	0	expulsion
2	white	0	the amount of land in southern Scotland
2	white	0	laying claim
2	white	0	naval victory
2	white	0	control of the English Channel
2	white	0	doubting its validity
2	white	0	many scientific fields
2	white	0	a royal fleet of galleys
2	white	0	a stand-off
2	white	0	sufficient funds
2	white	0	acts of piracy
2	white	0	insurrection
2	white	0	a basis in empirical evidence
2	white	0	a loss of manpower
2	white	0	favorable terrain
2	white	0	a costly alliance
2	white	0	the properties of dwarfs
2	white	0	a corresponding rise in wages
2	white	0	an army of 35,000 men
2	white	0	a remarkably swift recovery
2	white	0	the original intent
2	white	0	inertia
2	white	0	total collapse
2	white	0	gravitational collapse
2	white	0	Portuguese possessions
2	white	0	an upstart
2	white	0	the key factors
2	white	0	helpful subordinates
2	white	0	day-to-day affairs
2	white	0	the deaths of his most trusted men
2	white	0	a lasting mark
2	white	0	relative tranquility
2	white	0	dying in captivity
2	white	0	failure abroad
2	white	0	a radical student
2	white	0	the real adversary
2	white	0	her first marriage
2	white	0	the Black Prince
2	white	0	an active member of the communist party
2	white	0	a large abscess
2	white	0	being killed in the Spanish civil war
2	white	0	a stroke
2	white	0	a gaunt face
2	white	0	an effigy
2	white	0	papal taxation
2	white	0	the French crown
2	white	0	banning the Pope
2	white	0	an act of treason
2	white	0	significant legal reform
2	white	0	investigating crimes and making arrests
2	white	0	a felony
2	white	0	an enduring fixture
2	white	0	an indistinct group
2	white	0	wool exports
2	white	0	Italian financiers
2	white	0	a reliable source of income
2	white	0	covering the expenses
2	white	0	a half-jocular overstatement
2	white	0	customs
2	white	0	a spirit of camaraderie
2	white	0	never coming to fruition
2	white	0	the circular shape of the garter
2	white	0	very fine points
2	white	0	an emerging sense of national identity
2	white	0	security clearance
2	white	0	unprecedented popularity
2	white	0	ignoring your responsibilities
2	white	0	a conventional man
2	white	0	five adult sons
2	white	0	being impulsive and temperamental
2	white	0	clemency
2	white	0	no evidence of any infidelity
2	white	0	Edward's sexual licentiousness
2	white	0	terminal illness
2	white	0	pleading for more men and supplies
2	white	0	a military laboratory
2	white	0	the first step to retake Texas
2	white	0	an eyewitness
2	white	0	joining the army in a panic
2	white	0	most people
2	white	0	movie and television adaptations
2	white	0	a prelude to battle
2	white	0	assault preparations
2	white	0	casualties
2	white	0	attempts to purchase Texas
2	white	0	dictatorial policies
2	white	0	raw recruits
2	white	0	very recent arrivals
2	white	0	an ancient Indian burial ground
2	white	0	Mexican affairs
2	white	0	a strongly-worded letter
2	white	0	American interference
2	white	0	captured pirates
2	white	0	an irregular fortification hardly worthy of any name
2	white	0	19 cannons
2	white	0	a cattle pen and a horse corral
2	white	0	firing ports
2	white	0	the rifleman's upper body
2	white	0	a large 18-pounder
2	white	0	the southwest corner
2	white	0	a dollar
2	white	0	ammunition
2	white	0	gathering supplies
2	white	0	a statue of the goddess
2	white	0	turmoil
2	white	0	the hands of the enemy
2	white	0	large recoil
2	white	0	enough mules
2	white	0	both emissaries
2	white	0	the events on Wednesday
2	white	0	specimens
2	white	0	victory or death
2	white	0	palace after palace
2	white	0	a vast treasury of specimens
2	white	0	fighting your family
2	white	0	the bitter cold
2	white	0	any metal you can find
2	white	0	an excellent target
2	white	0	door hinges, nails and chopped up horseshoes
2	white	0	a low wall
2	white	0	hand-to-hand combat
2	white	0	neglecting a spike
2	white	0	firing a volley of muskets into a dark room
2	white	0	no less than sixteen Mexican corpses
2	white	0	towering above the surrounding terrain
2	white	0	upgrades
2	white	0	a nurse
2	white	0	lacerations
2	white	0	a mushroom
2	white	0	demonic possession
2	white	0	cooling your jets
2	white	0	unseemliness
2	white	0	freewill
2	white	0	welts
2	white	0	techniques
2	white	0	a salad
2	white	0	wobbles
2	white	0	copycats
2	white	0	obscene handmaidens
2	white	0	an earthworm
2	white	0	a tight fit
2	white	0	a cornhole
2	white	0	your imaginary friend, Captain Howdy
2	white	0	orgies
2	white	0	a bargain
2	white	0	a nosedive
2	white	0	an oblong breast
2	white	0	cooties
2	white	0	desperate dog sex
2	white	0	a launch
2	white	0	goners
2	white	0	a gush
2	white	0	a centerpiece
2	white	0	an imitation poop spiral
2	white	0	a novelty oversized foam fist
2	white	0	ladies' underwear
2	white	0	a period
2	white	0	a mistake
2	white	0	a rogue macaroni
2	white	0	a robotic policeman
2	white	0	a little spurt
2	white	0	the royal baby
2	white	0	a new Wes Anderson movie
2	white	0	weight loss
2	white	0	a crouton
2	white	0	yoghurt
2	white	0	a stretch
2	white	0	60 seconds
2	white	0	an ankle holster
2	white	0	a hunky, Adonis-like male figure
2	white	0	an underwear shoot
2	white	0	a sexy, but stylish full turn
2	white	0	the real judge of me
2	white	0	thinness
2	white	0	water
2	white	0	an injection
2	white	0	a syringe
2	white	0	a dream
2	white	0	regular contact
2	white	0	a sterilized dog
2	white	0	eating all the poop away
2	white	0	pooping at a party
2	white	0	a chunk
2	white	0	an ally
2	white	0	a rap artist
2	white	0	big pants
