white	np	stealthy beej’s
black		While you’re at the store can you pick up _, in family size?
white	np	nut sack hairs
white	v	beating up retarded people
white	v	saying “she’s busy”
white	v	holding his head under water
	REPEAT?	water
black		James Bond will return in “The Man With _”!
white	n	Martha Stewart, orgasming
white	n	a dead battery
	REPEAT?	a new battery
white	nc	air pressure
black		Due to budget cuts in the district, classrooms with no longer have _{n} _{v}.
	REPEAT?	ass
white	nc	a sassy computer wife
	REPEAT?	ass
white	v	killing protesters
	REPEAT?	killing
white	np	butt licks
white	nc	more juice
white	v	hitting me with a chain
white	vt	nestling
white	vt	beeping
	REPEAT?	bedding
white	n	my evil little body
white	np	their white asses
	REPEAT?	ass
white	np	zero farts
white	np	no bitches
white	n	a penis with flame decals and a racing stripe
black	n	The good news is that I was only barfing because I ate _.
white	n	a little lesbian boy
white	np	my pokemons
white	n	a hilarious action
white	n	your bellybutton
white	nc	The world’s smallest water heater
	REPEAT?	water
white	nc	The polite scorn of a Canadian
white	np	Bountiful amounts of stray LEGO pieces
white	nc	Flimsy toilet paper
white	nc	A sloppy blowjob
	REPEAT?	blow
white	v	A pre-disposition to hitting “Reply-All” by accident
white	np	Videos with incorrectly synched audio
white	np	A long life full of tables with uneven legs
	REPEAT?	legs
white	np	The sensation of 1,000 lost sneezes
white	v	getting blown apart by a pink laser
	REPEAT?	blow
white	n	a soothing masage
white	n	a horse’s booty
	REPEAT?	a horse’s mouth
white	np	evil teenagers
white	np	conditions
white	vt	slathering
white	v	getting slathered
white		in pee
white	v	being in pee
	REPEAT?	in pee
white	vt	fingering
black		I never expected to be fingered by _.
black		There is no “U” in “team” but there is an “U” in “_”.
	REPEAT?	There is no “I” in “team” but there is an “I” in “_”.
white	v	breeding like rabbits
black		I didn’t mean to start _, it just happened!
white	nc	a gigantic sum of money
	REPEAT?	money
white	n	a child taxidermy video
white	nc	love, damnit
	REPEAT?	love
white	n	a farting bum
white	n	the access card
white	n	the electric socket
white	v	looking for fornication in all the wrong places
white		_{nU} is slightly prolapsed right now because I was just _{v}. Sorry.
white	n	a genital louse
white	nc	long hair
white	v	opening up
white	nc	cold spaghetti
white	n	Donald Trump’s family
white	nc	19GB of horseporn
white		_ is just another word for _
white	n	the caboose of a mantrain
white	nc	true love’s first kiss
	REPEAT?	love
white	nc	automated mechanized death
black		Today you’re on the receiving end of _.
white	n	a boyfriend shaped bed
white	v	retiring at the age of 12
white	np	automatic weapons and boundless love
	REPEAT?	love
white	v	having sex with all the fauna
white	v	having sex with all the poontangs
	REPEAT?	having sex with all the fauna
white	nc	American exceptionalism
white	v	shitting all over me
white	nc	what I’ve done
white	nc	slavery
	REPEAT?	the best parts of slavery
	REPEAT?	the second funniest movie about slavery I’ve ever seen
black		I can’t believe you forced my mom into _. She’s almost _!
	REPEAT?	I can’t believe you forced my mom into _! She’s 62!
	REPEAT?	mom
white	v	turning inside-out
white	v	going back in
white	n	a loading screen
black		Recently, engineers designed the perfect human form for ___.
black		The one thing that could cause cowboys and Native Americans to join forces is their mutual enemy: ___.
black		I am absolved of my racial guilt because I’m 1/16th ___.
black		#___shaming
black		I don’t know. I don’t think that even comes close to being ___.
black		“You were ___. I was ___ skulking in alleyways and casting menacing shadows as you hurried towards your destination.”
black		I strongly believe that every scene of a movie should end with ___.
black		The 1940’s certainly had a thing with ___.
black		I think a lot of people would pay to see ____.
white	v	women being almost naked and attacked by animals
white	np	laser sounds
	REPEAT?	ape sounds
white	v	a snappy dressing dame with a lot of legs
	REPEAT?	dressing
	REPEAT?	legs
white	v	the slumping, green-skinned hairbeast
white	n	the strangest missed connections ad
white	n	the plight of the modern woman
white	n	that lascivious nipple nun
white	np	dinosaurs
white	nc	the white man, AKA the Native American meteor
	REPEAT?	the white man
white	v	wearing the T-shirts given out at video game conventions
white	v	surviving a gentle sneeze
	REPEAT?	surviving
white	v	getting the most out of scarves
white	v	maintaining total stealth
white	n	a field of roughly-shaved human skin clumps
white	v	dedicating one’s life to honor and suburban sword fighting techniques
	REPEAT?	techniques
white	np	steamboats, submarines, and card sharks
white	np	leopard print top hats
black		First you get ____. Then you get ___. Then you get ___.
black		Fabulous secret powers were revealed to me the day I held aloft my magic sword and said: I have ____!
black		So what I’m saying is we have ___ to thank for Obama’s America.
black		More armies need to incorporate ____ into their uniforms.
black		The military is a bummer now. Nobody goes around  ____ anymore.
black		We’ll be extremely lucky if ten years from now the US military doesn’t conduct missions which are solely comprised of ____ or ____.
white	np	commandos with double uzis
white	np	mirrored motorcycle helmets
white	n	a denim jacket with rip off the sleeves
white	np	these faggots
white	n	the black president
white	n	the women
white	v	a robotic sphinx shooting a missile at a female superhero
white	n	the power
	REPEAT?	the power-off switch
white	n	a divorce
white	nc	spandex
white	nc	bauxite
white	v	dropping a nuke into a volcano where an ancient god is waiting to be born
white	v	watching US citizens have sex on a thermal camera
white	v	shooting a laser into a foreign child
white	v	jumping out of helicopters while screaming and shooting
	REPEAT?	screaming
white	n	a sandwich that was nine feet long
white	nc	hooplah
white	np	floppy, out-of-control boobs
white	v	running with a floppy, out-of-control hand
white	v	getting raped in an uber
	REPEAT?	getting packed in a box
white	nc	my soul and brain
white	n	a mild orgasm
white	v	holding hands
white	v	searching his ass
	REPEAT?	ass
white	nc	physical pain
white	nc	unexpected penetration
white	vt	talking
	REPEAT?	the man who is stalking me
white	v	listening to your father scream
white	v	listening to your father scream
	REPEAT?	listening to your father scream
	REPEAT?	listening to your father scream
white	np	a number of thrusts
black		How many surrealists does it take to change a lightbulb? _{U}.
white	np	three drunk guys
white	vt	overheating
white	nc	fat
	REPEAT?	fate
	REPEAT?	fate
	REPEAT?	fatty grunts
	REPEAT?	physical fatigue
white	nc	Sally the fat, FAT leopard
	REPEAT?	fat
white	v	becoming numb
black		He turned to me, and in a chilling voice said: “Where we’re going, we don’t need ___.”
black		You think one man could possibly cover the entire subject of ___ with this reporting?
black		This was back in the day when literal high school notebook doodles of ___ would make it into official gaming products.
black		Let’s just say some mistakes were made and if anyone construed ___ as offensive, I apologize for that.
black		The longer you hang around with ____, the more likely you are to get attacked by a swarm of animals or Nazis.
black		America is in trouble, because these days its enemies are ____. Now if we had some dragons to fight, things might be different.
white	v	the popping and locking routine
white	n	the boombox
white	np	hot babes
	REPEAT?	hot babes
	REPEAT?	hot babes
white	np	laser pistols
white	np	machine guns
white	nc	my movement phase
white	np	homophobic oils, the crudest of oils
white	np	your panties
white	v	college kids reading PDF magazines and making bombs out of fireworks
	REPEAT?	work
white	n	a head-to-toe beard
white	np	savaged by seamonkeys
white	nc	pork and alcohol
	REPEAT?	alcohol
white	v	going to Pakistan
white	nc	homework
	REPEAT?	work
white		KA-BLAM!!
white	nc	formaldehyde
white	np	millenials
black		That kind of attitude is why we have ___ now!
black		This is a great piece of art, because even though it doesn’t have a lot of action, it has a lot of ___.
black	1	It’s intimidating if everything is ___. Would you mess with a guy with ___ head?
	REPEAT?	a guy
white	n	a skull
	REPEAT?	a kill
	REPEAT?	a skull on a spike
white	np	implied action plus sex appeal
white	np	hamburgers on pizzas
white	v	winking at you and making the BJ motion
white	nc	suicide by bicycle
black		Nothing shocking, really, except the quantity. This RPG features ___  in almost every picture. Which makes it my kind of game.
black		I feel like the artist was told to illustrate ___ and ___ and went ahead and crammed as much boob into the picture as possible.
black		I’d love to see the Craigslist ad for ___.
	REPEAT?	love
white	n	the rape ghosts
white	n	an Amazon woman
white	n	the “fun” stuff
white	n	an ape shaman
white	n	a horrible spider monster
white	n	a raver lady in a corset with mondo breast implants
white	n	Patrick Swayze making a clay pot with his butthole
white	vt	underboob and a g-string
black		Honestly. How many times have you had the dream where you shoot ____ at ___?
black		From a gloomy doom swamp in the bayou of South America, comes _____ they shouldn’t have messed with.
black		I mean, when I think South America, I think of ___.
black		If you had asked me what the weird creatures would be in this movie just going by the title alone, I probably would have picked ____.
	REPEAT?	creatures
black		The referee just issued a red card to ____ for sliding into ___.
black		Another big “Sure, why not?” for ____.
white	nc	guerrilla warfare
white	nc	gorilla warfare
	REPEAT?	guerrilla warfare
white	np	minotaur gorillas
white	n	a giant bug man
white	n	a robot dinosaur
white	n	the one techno barbarian
white	v	flying jaguars wearing nothing but sunglasses and a wristwatch
	REPEAT?	ass
white	nc	total decadence
white	v	sacrificing the retarded to make the magic happen
white	vt	Algebra for everything
white	np	one of those unwanted baby drop-off points
white	v	throwing swords into assholes
	REPEAT?	ass
white	nc	everywhere but Oklahoma
white	n	Kurt Cobain tonfa fighting with teenage mutant ninja ghouls
white	nc	furry children
	REPEAT?	bored children
white	n	a button that kills everyone in the room
white	np	all your microcephaly babies
white	v	fusing together
	REPEAT?	fusing together
	REPEAT?	fusing together
white	v	stabbing yourself
white	vt	inhaling
	REPEAT?	whaling
white	v	not standing for it
white	np	side effects
white	n	the FDA
	REPEAT?	the flu
white	v	getting kicked to death by a horse
black		Bethesda has a reputation for ___.
black		I swear, if North Korea saw ___ coming over a hill, and they were all ___, I think we would all feel very different about this presidency.
	REPEAT?	NORTH KOREA
white	v	eating pancakes off your own chest
white	v	working all night to make sure nothing gets done
	REPEAT?	work
white	nc	some next-level shit
white	v	waving dildo-bats
white	np	1000 soldiers
white	nc	mechahitler
white	v	making a little whoopsie
white	v	watching your phone get run over by a car
white	nc	absence of the head and spinal column
white	v	chugging a beer as fast as possible
white	n	a dingbat
white	np	Jews in cahoots
white	v	waiting to kill
white	np	two or three caterpillars
white	np	$10
	REPEAT?	Chase bank is giving out _{n} this week if you open an account and put $100 in it.
white	n	a “Hey!”
white	vt	swatting
white	v	sticking to the wall
white	nc	instant death
white	np	serial killers
	REPEAT?	killers
white	nc	tikka masala
white	n	your mom’s bathroom
	REPEAT?	mom
white	np	trillions of dollars
white	np	121,000 pounds of marmelade
white	v	burning the house down
white	n	double-tight yoga pants
white	v	taking her to ‘The Bone Zone’
white	v	dripping with erotic possibilities
white	n	poop sliding out of our butts
black		Ok, I’ll admit ____ might have been a bad idea. But to be fair, I didn’t expect it to result in ___.
white	v	adopting a Juggalo
white	v	punishing the dog
	REPEAT?	peeling the dog
white	nc	seduction
white	v	organizing my father’s bones
	REPEAT?	fat
white	n	my VERY jealous, protective pet spider
white	n	a telepath
white	nc	telepathy
white	np	Mom’s feet
	REPEAT?	mom
white	nc	not my butt, please
white	n	a clumsy lesbian
white	v	breathing irresponsibly
white	n	a good girl
white	n	Jolly Christ
white	np	sizzling assholes
	REPEAT?	ass
white	n	a body pillow with a penis
black		Don Quixote, having never seen a windmill before, instantly assumed it was _ and tried to attack it.
	REPEAT?	ass
white	nc	rope after rope of thick spunk
white	nc	dead horse pulp
white	v	whispering sweet nothings into your own ear
white	n	the sticky phase of my life
white	v	being a bitch
white	n	a glob of peanut butter
white	nc	propane
white	v	not letting go
white	n	my shadow
white	n	my work truck
	REPEAT?	my work
	REPEAT?	work
white	v	rolling in
	REPEAT?	rolling in it
	REPEAT?	rolling
white	nc	three children and a minivan
white	np	butt gas
white	nc	homogenized dextrose filler
white	n	a death body spasm
white	v	reminding me of home
black	np	Did you know that you’re at risk for throat cancer if you have _?
white	n	a throat or mouth
white	n	a lump in your neck
white	nc	pineal gland squeezings
white		an unending cycle of mental abuse
black		The Spice girls are getting back together! Their 3 new members include _ spice, _ spice, and _ spice!
	REPEAT?	embers
white	v	pinching a literal loaf
white	n	a very boring event
white	np	8 1/2 tons of mustard
black		A new study found that giving employees compliments and _ can help motivate them, even more than a cash bonus.
white	n	an extended make-out session
white	v	having sex with a priestess at an orgy
white	nc	Paul Hogan’s mighty deathroll
white	nc	Paul Hogan’s oiled chest
black		Designed as a feature meant to enhance pleasure, the sex toy will robotically call out “_,” over and over again while in use.
white	np	butt cheeks clapping back together
white	v	clapping back together like my butt cheeks
white	vt	gassing
	REPEAT?	ass
white	n	a fine ale
white	n	a drunk Ukrainian trucker
white	nc	nipple placement
white	n	a pineapple slice
white	nc	too much milk
white	v	stymieing me
white	v	preventing them
white	v	remaining unmoved
white	n	a headless chicken runnin’ ‘round
white	n	a beef bath
white	nc	sudden nudity
	REPEAT?	nudity
white	n	the mayor’s son
	REPEAT?	the mayor
black		9 out of 10 dentists agree: _ makes for better teeth and healthy gums.
white	n	a sex ghost
white	v	impregnating random passerby
	REPEAT?	ass
white	v	beating one of your babies with a bat
white	v	speeding up
	REPEAT?	opening up
white	nc	UV light
white	np	friends on PlayStation
white	n	a drive thru
white	n	Skype’s London office
white	n	a portal to hell
white	nc	crushing failure
	REPEAT?	failure
white	n	a condom more expensive than a baby
	REPEAT?	a condom
white	v	raping marauders
white	n	this bloody massacre
	REPEAT?	ass
white	n	The Blood-Soaked Queen
white	vt	cuddling
	REPEAT?	diddling
black		When the suspect’s car crashed, _ was launched from the trunk and landed sixty feet away on _.
white	n	a regular collection of goofs
white	n	a dusty bowl of unopenable pistachios
white	n	a veritable army of jackasses
	REPEAT?	ass
white	n	a coffee can full of pennies
white	n	a colon of undigestibles
white	n	a pre-packaged bag of salad with a dead bug in It you don’t notice until it’s too late
white	n	a public pool plagued with floating diapers
white	np	a well-meaning group of patriotic bipartisans
white	n	a beagle sitting on a chair in a fancy manner
black		Oh no! Someone rolled up _{n} in a duvet and threw it on the side of the road.
	REPEAT?	someone
white	np	live harvester ants
white	v	getting on my nerves
white	v	eating a Skittle out of your mouth like a baby bird
white	v	making awkward and inappropriate sexual statements
white	v	an oncoming freight train made of plutonium and also fire
white	vt	a nightmarish little ball of suffering
white	v	pushing her buttons
white	v	moving and talking at the same time
	REPEAT?	talking
white	n	a spaceship the size of a Greyhound toilet and her skeleton crew of intrepid space Nazis
	REPEAT?	space Nazis
white	v	blacking out and waking up and blacking out and waking up over and over until you’re not sure who or where you are anymore
white	v	drinking milk. Dick milk
white	v	wordless and unnecessarily confusing actions
white	vt	constant extreme close-ups of people sitting quietly, alone, not thinking or doing anything
black		This is the story of a dude who tricks his little sister into____.
black		Great, somebody started ____  again, time for another mandatory sensitivity seminar.
black		Have you ever considered asking a girl  if she’d be interested in ___?
black		I’m sure I blew _{n} in this napkin somewhere.
black		I’m sure I blew my nose in _{n} somewhere.
white	v	eating a panther
white	v	making me angry
white	v	making me suspicious
white	v	freaking me out
white	v	crawling under the bed
	REPEAT?	hiding under the bed
white	np	wet, leathery wings
	REPEAT?	wings
white	nc	Big Pharma
white	n	a choking hazard
white	v	Fathering children with a lesbian
	REPEAT?	fat
white	nc	a single slice
white	nc	intense rugburn
white	nc	fear of retribution
	REPEAT?	retribution
white	np	upcoming changes
white	v	shooting myself in the foot
white	v	embracing your girth
white	np	clown-related deaths
white	v	falling in love with a white girl
	REPEAT?	love
white	n	a fan of Madonna
white	v	making a choice
white	np	bubbles
	REPEAT?	wobbles
white	v	swirling around
	REPEAT?	horsing around
white	nc	dirty spaghetti
white	n	an even freakier dude
white	n	a pack of feral dogs
white	v	getting blackjacked by a priestess
white	n	the very iceberg that sunk the Titanic
white	n	a live king crab
white	n	a horrible selection of gay men
white	v	jumpin’ three feet off the freakin’ ground
white	v	pushing it deeper
white	n	a lady making eyes at dad
	REPEAT?	dad
white	np	my girls
white	n	piping-hot pot brownies
white	np	enraged war elephants
white	v	hiding the pain
	REPEAT?	hiding
white	nc	that time grandpa blew up the camper
black		Guys come in all the time to get _{ns} removed from you-know-where. They always say one thing led to another while they were _{v}.
	REPEAT?	all the time
white	v	burping up little animal skeletons
white	n	Gary Busey in his pillow fort
white	nc	teleportation
white	v	leaking out my bum
	REPEAT?	leaking out my pants
white	np	delicate ladybrains
white	np	pen and paper
white	np	stiff beans
white	nc	nuptials
white	n	a bandit mask
white	v	biting your pillow
white	v	taking it hard
	REPEAT?	taking it easy
	REPEAT?	making it weird
white	v	skinning you
	REPEAT?	skinning
white	v	touching your pee pee
white	v	grabbing her pussy
white	nc	autocannibalism
white	v	having your parents for dinner
white	nc	coke
	REPEAT?	a coked up hooker
	REPEAT?	McDonald’s combo menu #3: Double Quarter Pounder with Cheese, a large Coke, and a side of _{n}.
white	nc	my displeasure
white	n	a tiny white flag
white	n	an exploding phone
	REPEAT?	an exploding car
white	nc	feed
	REPEAT?	seed
	REPEAT?	breastfeeding
	REPEAT?	a feeding tube
	REPEAT?	force-feeding a bird
white	v	listening to sad music and being sad
black		I heard you were talking about _ so I had to come over!
	REPEAT?	talking
white	v	saying, “Keep going, lady!”
white	np	Mexican children with mustaches
white	np	the two most wonderful women in the world
white	n	a plastic cube
white	v	dicking around
	REPEAT?	swirling around
	REPEAT?	horsing around
	REPEAT?	reaching around
black		When you two are done _{v}, can we please get _{n} and get out of here?!
white	np	giant honking nostrils
white	v	blowing in my ear
	REPEAT?	blow
white	nc	a little blood sometimes
white	v	ripping off a bandaid
white		*burp*
white	nc	sunlight
white	v	getting put down for a nap
white	np	cool beans, you guys
white	nc	Cool Whip™
white	np	the holes in the Swiss cheese
white	n	a little crack
	REPEAT?	crack
white	n	the Liberty Bell
white	nc	snow
white	v	offending people
white	np	gym mats
white	n	a torn seam
white	nc	nearly freezing water
	REPEAT?	water
white	v	hoping they make it
white	n	the white devil
white	n	the Mormon church
white	n	a burst of heat
white	n	her cooter
white	v	burning my tongue
white	v	picking at it
	REPEAT?	picking a nit
white	nc	intense pressure
white	v	doing it again
	REPEAT?	doing it online
white	nc	pure love
	REPEAT?	love
white	n	one in child size
white	nc	all the little children
white	n	an aquarium full of eels
	REPEAT?	eels
white	v	touching your vaggie while sleeping
white	nc	my color
white	n	our song
black		I just dug up _{n} in my backyard! I had no idea this place had _.
white	nc	industrial adhesive
white	nc	industrial solvent
	REPEAT?	solvent
white	v	drunk sexting your sister
white	v	drunk sexting my sister
	REPEAT?	drunk sexting your sister
white	nc	butt magic
white	n	that bastard Billy Carter
white	v	marrying my dad
	REPEAT?	dad
white	nc	a little surprise incest
white	v	doing laundry
white	v	taking my shirt off
white	n	that coward Billy Carter
	REPEAT?	that bastard Billy Carter
white	n	the loudest sound in history
white	n	this live grenade
white	v	apologizing for real this time
white	v	making it hurt
	REPEAT?	taking it hard
	REPEAT?	making it weird
white	v	dying in a fire
white	v	stretching it till it rips
white	n	a sudden penetration
black		Lucy Liu has studied various rituals of _. She has stated, “I prefer _.”
black		People were shocked when photos were leaked of Scarlett Johansson smiling with _{n} in her lap.
white	v	outwitting a child
white	v	murdering a pedophile
white	nc	lunch
	REPEAT?	Aww! My mom packed a terrible lunch: _{nU} and _{n}.
white	nc	Jigglypuff!
white	nc	autocorrect
black		Lucy Liu has studied various rituals of _. She has stated, “I prefer _.”
	REPEAT?	Lucy Liu has studied various rituals of _. She has stated, “I prefer _.”
	REPEAT?	Lucy Liu has studied various rituals of _. She has stated, “I prefer _.”
white	np	my boys
black	nc	My parole officer is breathing down my neck.  Could you buy me _?  I’ll pay you back.
black		The new artsy indie game  uses _{nc} to explore _ and real emotion.
black		The new artsy indie game “_{UT}” is a deeply emotional exploration of _.
black		In this troubling election we must choose between one candidate, who is _{sv}; and another, who is _{sv}.
white	v	getting stepped on by a dominatrix
white	v	treasuring the good things in life
black		I was surprised to find bones in _{n}. Is that normal?
black		My girlfriend kicked _{n}, and now she’s _. I want to break up with her but I’m afraid!
black		I popped the zit on my back, there was stuff that looked like _{n} in there!
white	n	the breezeway of mysteries
white	v	getting hella preggers
white	n	an entire field of carrots
white	n	my prize petunias
white	n	the blast radius
white	n	a rough handling
white	v	shaking me till I wake up
	REPEAT?	shaking
white	np	several clones of hitler
white	n	her penis
white	n	a man on the inside
	REPEAT?	the inside
white	vt	frowning
white	vt	smiling
	REPEAT?	boiling
	REPEAT?	a smiling idiot
	REPEAT?	smiling like a donut
	REPEAT?	a seductively smiling Scarlett Johansson
white	vt	measuring
white	v	increasing in size
white	v	escaping from the zoo
white		_{U} is the spice of _{n}.
white	v	sneezing blood
white	np	Bill Murray’s puppydog eyes
white	n	the grossest whiff of minty poot
white	n	his vagina
white	np	coffee and pickles
white	v	slicing it open
white	v	throwing up a skull in the trash can
	REPEAT?	a skull
white	n	a fanatic disciple of the evil goddess
white	n	the inevitable gruesome execution
white	v	making Brian poop
white	n	Whoopi Goldberg’s last breath
white	v	consuming the flesh of a Dutch child
white	n	the Lindbergh baby
white	n	a miscarriage
white	n	my black son
white	n	my crazy hot daughter
white	n	his holiness the pope
white	n	Jesus Christ
white	n	baby Jesus
white	n	my dirty little secret
black		Mom, what’s _? The kids at school say it about you and laugh.
	REPEAT?	mom
black		I’m gonna prove the link between _ and _! You’ll all see!
white	v	having a five-way with quadruplets
white	n	some dork
white	n	this lady I used to know
white	nc	my skin template
white	np	glitter demons
	REPEAT?	demons
black		I don’t need love because I’m _. Sorry mom!
	REPEAT?	love
	REPEAT?	mom
white	n	an old Dutch cheese press
white	v	milking it
	REPEAT?	licking it
white	v	keeping my girlfriend happy
white	n	a shrieking tarantula
white	nc	red hot lava
	REPEAT?	hot lava
white	v	bearing so much fruit
