1	white	0	a middle-aged man on roller skates
1	white	0	a foul mouth
1	white	0	that thing that electrocutes your abs
1	white	0	heteronormativity
1	white	0	cuddling
1	white	0	coat hanger abortions
1	white	0	a big hoopla about nothing
1	white	0	boogers
1	white	0	a hot mess
1	white	0	raptor attacks
1	white	0	my collection of high-tech sex toys
1	white	0	fear itself
1	white	0	bees?
1	white	0	getting drunk on mouthwash
1	white	0	sniffing glue
1	white	0	oversized lollipops
1	white	0	an icepick lobotomy
1	white	0	being rich
1	white	0	friends with benefits
1	white	0	teaching a robot to love
1	white	0	women's suffrage
1	white	0	me time
1	white	0	the heart of a child
1	white	0	smallpox blankets
1	white	0	the clitoris
1	white	0	John Wilkes Booth
1	white	0	the glass ceiling
1	white	0	sexy pillow fights
1	white	0	yeast
1	white	0	full frontal nudity
1	white	0	parting the Red Sea
1	white	0	a Bop It™
1	white	0	Michael Jackson
1	white	0	team-building exercises
1	white	0	Harry Potter erotica
1	white	0	authentic Mexican cuisine
1	white	0	frolicking
1	white	0	sexting
1	white	0	grandma
1	white	0	not giving a shit about the third world
1	white	0	licking things to claim them as your own
1	white	0	Genghis Khan
1	white	0	the hardworking Mexican
1	white	0	RoboCop
1	white	0	my relationship status
1	white	0	scrubbing under the folds
1	white	0	porn stars
1	white	0	horse meat
1	white	0	sunshine and rainbows
1	white	0	expecting a burp and vomiting on the floor
1	white	0	Barack Obama
1	white	0	spontaneous human combustion
1	white	0	natural selection
1	white	0	mouth herpes
1	white	0	flash flooding
1	white	0	goblins
1	white	0	a monkey smoking a cigar
1	white	0	spectacular abs
1	white	0	a good sniff
1	white	0	wiping her butt
1	white	0	the three-fifths compromise
1	white	0	pedophiles
1	white	0	doin' it in the butt
1	white	0	being fabulous
1	white	0	mathletes
1	white	0	wearing underwear inside-out to avoid doing laundry
1	white	0	nipple blades
1	white	0	an M. Night Shyamalan plot twist
1	white	0	a bag of magic beans
1	white	0	vigorous jazz hands
1	white	0	a defective condom
1	white	0	Skeletor
1	white	0	vikings
1	white	0	leaving an awkward voicemail
1	white	0	teenage pregnancy
1	white	0	dead parents
1	white	0	hot cheese
1	white	0	my sex life
1	white	0	a mopey zoo lion
1	white	0	assless chaps
1	white	0	riding off into the sunset
1	white	0	Lance Armstrong's missing testicle
1	white	0	sweet, sweet vengeance
1	white	0	genital piercings
1	white	0	keg stands
1	white	0	Darth Vader
1	white	0	Viagra®
1	white	0	Necrophilia
1	white	0	a really cool hat
1	white	0	an Oedipus complex
1	white	0	the Tempur-Pedic® Swedish Sleep System™
1	white	0	preteens
1	white	0	dick fingers
1	white	0	a cooler full of organs
1	white	0	shapeshifters
1	white	0	the Care Bear Stare
1	white	0	erectile dysfunction
1	white	0	Keanu Reeves
1	white	0	the Virginia Tech Massacre
1	white	0	the Underground Railroad
1	white	0	the chronic
1	white	0	queefing
1	white	0	heartwarming orphans
1	white	0	a thermonuclear detonation
1	white	0	cheating in the Special Olympics
1	white	0	tangled Slinkys
1	white	0	a moment of silence
1	white	0	civilian casualties
1	white	0	catapults
1	white	0	sharing needles
1	white	0	ethnic cleansing
1	white	0	emotions
1	white	0	children on leashes
1	white	0	balls
1	white	0	homeless people
1	white	0	eating all of the cookies before the AIDS bake-sale
1	white	0	old-people smell
1	white	0	farting and walking away
1	white	0	the inevitable heat death of the universe
1	white	0	my humps
1	white	0	the violation of our most basic human rights
1	white	0	fingering
1	white	0	the placenta
1	white	0	the Rev. Dr. Martin Luther King, Jr.
1	white	0	leprosy
1	white	0	sperm whales
1	white	0	multiple stab wounds
1	white	0	flightless birds
1	white	0	grave robbing
1	white	0	Oompa-Loompas
1	white	0	a murder most foul
1	white	0	tentacle porn
1	white	0	daddy issues
1	white	0	Bill Nye the Science Guy
1	white	0	peeing a little bit
1	white	0	the miracle of childbirth
1	white	0	"Tweeting"
1	white	0	another goddamn vampire movie
1	white	0	New Age music
1	white	0	the Make-A-Wish® Foundation
1	white	0	firing a rifle into the air while balls deep in a squealing hog
1	white	0	active listening
1	white	0	Nicolas Cage
1	white	0	72 virgins
1	white	0	stranger danger
1	white	0	hope
1	white	0	a gassy antelope
1	white	0	BATMAN!!!
1	white	0	chivalry
1	white	0	passing a kidney stone
1	white	0	black people
1	white	0	Natalie Portman
1	white	0	a mime having a stroke
1	white	0	classist undertones
1	white	0	Sean Penn
1	white	0	a mating display
1	white	0	the Holy Bible
1	white	0	Hot Pockets®
1	white	0	a sad handjob
1	white	0	pulling out
1	white	0	serfdom
1	white	0	pixelated bukkake
1	white	0	dropping a chandelier on your enemies and riding the rope up
1	white	0	Jew-fros
1	white	0	waiting 'til marriage
1	white	0	Euphoria™ by Calvin Klein
1	white	0	The World of Warcraft
1	white	0	Lunchables™
1	white	0	the Kool-Aid Man
1	white	0	The Trail of Tears
1	white	0	self-loathing
1	white	0	a falcon with a cap on its head
1	white	0	historically black colleges
1	white	0	not reciprocating oral sex
1	white	0	global warming
1	white	0	ghosts
1	white	0	world peace
1	white	0	a can of whoop-ass
1	white	0	The Dance of the Sugar Plum Fiary
1	white	0	a zesty breakfast burrito
1	white	0	Aaron Burr
1	white	0	picking up girls at the abortion clinic
1	white	0	land mines
1	white	0	Former President George W. Bush
1	white	0	geese
1	white	0	mutually-assured destruction
1	white	0	college
1	white	0	date rape
1	white	0	bling
1	white	0	a gentle caress of the inner thigh
1	white	0	a time travel paradox
1	white	0	seppuku
1	white	0	poor life choices
1	white	0	waking up half-naked in a Denny's parking lot
1	white	0	Italians
1	white	0	GoGurt®
1	white	0	finger painting
1	white	0	my soul
1	white	0	smegma
1	white	0	embryonic stem cells
1	white	0	The South
1	white	0	Christopher Walken
1	white	0	gloryholes
1	white	0	pretending to care
1	white	0	public ridicule
1	white	0	a tiny horse
1	white	0	Arnold Schwarzenegger
1	white	0	a stray pube
1	white	0	jerking off into a pool of children's tears
1	white	0	child abuse
1	white	0	menstruation
1	white	0	a sassy black woman
1	white	0	re-gifting
1	white	0	penis envy
1	white	0	a sausage festival
1	white	0	getting really high
1	white	0	drinking alone
1	white	0	too much hair gel
1	white	0	Hulk Hogan
1	white	0	overcompensation
1	white	0	foreskin
1	white	0	free samples
1	white	0	Five-Dollar Footlongs™
1	white	0	whipping it out
1	white	0	a snapping turtle biting the tip of your penis
1	white	0	Muhammad (Praise Be Unto Him)
1	white	0	half-assed foreplay
1	white	0	dental dams
1	white	0	being a dick to children
1	white	0	famine
1	white	0	chainsaws for hands
1	white	0	a gypsy curse
1	white	0	the force
1	white	0	explosions
1	white	0	cybernetic enhancements
1	white	0	customer service representatives
1	white	0	white privilege
1	white	0	Gandhi
1	white	0	road head
1	white	0	god
1	white	0	poorly-timed Holocaust jokes
1	white	0	8 oz. of sweet Mexican black-tar heroin
1	white	0	The Little Engine That Could
1	white	0	altar boys
1	white	0	Mr. Clean, right behind you
1	white	0	vehicular manslaughter
1	white	0	dwarf tossing
1	white	0	friction
1	white	0	Lady Gaga
1	white	0	Scientology
1	white	0	a death ray
1	white	0	vigilante justice
1	white	0	the pope
1	white	0	a sea of troubles
1	white	0	alcoholism
1	white	0	poor people
1	white	0	a fetus
1	white	0	women in yogurt commercials
1	white	0	exactly what you'd expect
1	white	0	flesh-eating bacteria
1	white	0	my genitals
1	white	0	a balanced breakfast
1	white	0	Dick Cheney
1	white	0	lockjaw
1	white	0	natural male enhancement
1	white	0	take-backsies
1	white	0	winking at old people
1	white	0	opposable thumbs
1	white	0	flying sex snakes
1	white	0	passive-aggressive Post-It notes
1	white	0	inappropriate yodeling
1	white	0	golden showers
1	white	0	racism
1	white	0	copping a feel
1	white	0	Auschwitz
1	white	0	elderly Japanese men
1	white	0	raping and pillaging
1	white	0	kids with ass cancer
1	white	0	pictures of boobs
1	white	0	the homosexual agenda
1	white	0	a homoerotic volleyball montage
1	white	0	sexual tension
1	white	0	Hurricane Katrina
1	white	0	fiery poops
1	white	0	science
1	white	0	dry heaving
1	white	0	Cards Against Humanity
1	white	0	Fancy Feast®
1	white	0	a bleached asshole
1	white	0	lumberjack fantasies
1	white	0	American Gladiators
1	white	0	autocannibalism
1	white	0	Sean Connery
1	white	0	William Shatner
1	white	0	Domino's™ Oreo™ Dessert Pizza
1	white	0	an asymmetric boob job
1	white	0	centaurs
1	white	0	a micropenis
1	white	0	Asians who aren't good at math
1	white	0	the milk man
1	white	0	waterboarding
1	white	0	wifely duties
1	white	0	loose lips
1	white	0	the Blood of Christ
1	white	0	actually taking candy from a baby
1	white	0	the token minority
1	white	0	jibber-jabber
1	white	0	a brain tumor
1	white	0	bingeing and purging
1	white	0	a clandestine butt scratch
1	white	0	the Chinese gymnastics team
1	white	0	prancing
1	white	0	the Hamburglar
1	white	0	police brutality
1	white	0	man meat
1	white	0	forgetting the Alamo
1	white	0	eating the last known bison
1	white	0	crystal meth
1	white	0	booby-trapping the house to foil burglars
1	white	0	my inner demons
1	white	0	third base
1	white	0	soiling oneself
1	white	0	laying an egg
1	white	0	giving 110%
1	white	0	hot people	
1	white	0	friendly fire
1	white	0	Count Chocula
1	white	0	Pac-Man uncontrollably guzzling cum
1	white	0	estrogen
1	white	0	my vagina
1	white	0	Kanye West
1	white	0	a robust mongoloid
1	white	0	the Donald Trump Seal of Approval™
1	white	0	the true meaning of Christmas
1	white	0	Her Royal Highness, Queen Elizabeth II
1	white	0	an honest cop with nothing to lose
1	white	0	the Amish
1	white	0	the terrorists
1	white	0	when you fart and a little bit comes out
1	white	0	pooping back and forth, Forever
1	white	0	friends who eat all the snacks
1	white	0	cockfights
1	white	0	bitches
1	white	0	seduction
1	black	1	_? There's an app for that.
1	black	1	Why can't I sleep at night? _.
1	black	1	What's that smell? _.
1	black	1	I got 99 problems but _ ain't one.
1	black	1	Maybe she's born with it.  Maybe it's _.
1	black	1	What's the next Happy Meal® toy?  _.
1	black	1	Anthropologists have recently discovered a primitive tribe that worships _.
1	black	1	It's a pity that kids these days are all getting involved with _.
1	black	1	During Picasso's often overlooked Brown Period, he produced hundreds of painting _.
1	black	1	Alternative medicine is now embracing the curative powers of _.
1	black	2	And the Academy Award for _ goes to _.
1	black	1	What's that sound? _.
1	black	1	What ended my last relationship? _.
1	black	1	MTV's new reality show features eight washed-up celebrities living with _.
1	black	1	I drink to forget _.
1	black	1	I'm sorry, Professor, but I couldn't complete my homework because of _.
1	black	1	What is Batman's guilty pleasure _.
1	black	1	This is the way the world ends \ This is the way the world ends \ Not with a bang but with _.
1	black	1	What's a girl's best friend? _.
1	black	1	TSA guidelines now prohibit _ on airplanes.
1	black	1	_.  That's how I want to die.
1	black	2	For my next trick, I will pull _ out of _.
1	black	1	In the new Disney Channel Original Movie, Hannah Montana struggles with _ for the first time.
1	black	2	_ is a slippery slope that leads to _.
1	black	1	What does Dick Cheney prefer? _.
1	black	1	Dear Abby, I'm having some trouble with _ and would like your advice.
1	black	1	Instead of coal, Santa now gives the bad children _.
1	black	1	What's the most emo? _.
1	black	1	In 1,000 years, when paper money is but a distant memory, _ will be our currency.
1	black	2	What's the next superhero/sidekick duo? _ and _.
1	black	2	In M. Night Shyamalan's new movie, Bruce Willis discovers that _ had really been _ all along.
1	black	1	a romantic, candlelit dinner would be incomplete without _.
1	black	1	_.  Betcha can't have just one!
1	black	1	White people like _.
1	black	1	_.  High five, bro.
1	black	1	Next from J.K. Rowling: Harry Potter and the Chamber of _.
1	black	1	BILLY MAYS HERE FOR _.
1	black	2	In a world ravaged by _, our only solace is _.
1	black	1	War!  What is it good for?  _.
1	black	1	During sex, I like to think about _.
1	black	1	What are my parents hiding from me?  _.
1	black	1	What will always get you laid?  _.
1	black	1	In L.A. County Jail, word is you can trade 200 cigarettes for _.
1	black	1	What did I bring back from Mexico?  _.
1	black	1	What don't you want to find in your Chinese food?  _.
1	black	1	What will I bring back in time to convince people that I am a powerful wizard?  _.
1	black	1	How am I maintaining my relationship status?  _.
1	black	1	_.  It's a trap!
1	black	1	Coming to Broadway this season, _: The Musical.
1	black	1	While the United States raced the Soviet Union to the moon, the Mexican government funneled millions of pesos into research on _.
1	black	1	After the earthquake, Sean Penn brought _ to the people of Haiti.
1	black	1	Next on ESPN2, the World Series of _.
1	black	2	Step 1: _.  Step 2: _.  Step 3: Profit.
1	black	2	Rumor has it that Vladimir Putin's favorite dish is _ stuffed with _.
1	black	1	But before I kill you, Mr. Bond, I must show you _.
1	black	1	What gives me uncontrollable gas?  _.
1	black	1	What do old people smell like?  _.
1	black	1	The class field trip was completely ruined by _.
1	black	1	When Pharaoh remained unmoved, Moses called down a Plague of _.
1	black	1	What's my secret power?  _.
1	black	1	What's there a ton of in heaven?  _.
1	black	1	What would grandma find disturbing, yet oddly charming?  _.
1	black	2	I never truly understood _ until I encountered _.
1	black	1	What did the U.S. airdrop to the children of Afghanistan?
1	black	1	What helps Obama unwind?  _.
1	black	1	What did Vin Diesel eat for dinner?  _.
1	black	1	_: good to the last drop.
1	black	1	Why am I sticky?  _.
1	black	1	What gets better with age?  _.
1	black	1	_: kid-tested, mother-approved.
1	black	1	What's the crustiest?  _.
1	black	1	What's Teach for America using to inspire inner city students to succeed?  _.
1	black	1	Studies show that lab rats navigate mazes 50% faster after being exposed to _.
1	black	1	Life for American Indians was forever changed when the white man introduced them to _.
1	black	3	Make a haiku.  _ / _ / _.
1	black	1	I do not know with what weapons World War III will be fought, but World War IV will be fought with _.
1	black	1	Why do I hurt all over?  _.
1	black	1	What am I giving up for lent?  _.
1	black	1	In Michael Jackson's final moments, he thought about _.
1	black	1	In an attempt to reach a wider audience, the Smithsonian Museum of Natural history has opened an interactive exhibit on _.
1	black	1	When I am president of the United States, I will create the Department of _.
1	black	2	Lifetime® presents _, the story of _.
1	black	1	When I am a billionaire, I shall erect a 50-foot statue to commemorate _.
1	black	2	When I was tripping on acid, _ turned into _.
1	black	2	That's right, I killed _.  How, you ask?  With _.
1	black	1	What's my anti-drug?  _.
1	black	3	_ + _ = _
1	black	1	What never fails to liven up the party?  _.
1	black	1	What's the new fad diet?  _.
1	black	1	Major League Baseball has banned _ for giving players an unfair advantage.
